in s,C1 in V,C3 in V
-8.2800E-08,-4.12242E-02,-2.47570E+00
-8.2400E-08,-4.02477E-02,-2.41711E+00
-8.2000E-08,-3.98570E-02,-2.43664E+00
-8.1600E-08,-3.84898E-02,-2.41711E+00
-8.1200E-08,-3.79039E-02,-2.45617E+00
-8.0800E-08,-3.71227E-02,-2.45617E+00
-8.0400E-08,-3.59508E-02,-2.45617E+00
-8.0000E-08,-3.45836E-02,-2.41711E+00
-7.9600E-08,-3.43883E-02,-2.39758E+00
-7.9200E-08,-3.34117E-02,-2.45617E+00
-7.8800E-08,-3.26305E-02,-2.49523E+00
-7.8400E-08,-3.16539E-02,-2.47570E+00
-7.8000E-08,-3.22398E-02,-2.47570E+00
-7.7600E-08,-3.24352E-02,-2.53430E+00
-7.7200E-08,-3.24352E-02,-2.45617E+00
-7.6800E-08,-3.38023E-02,-2.41711E+00
-7.6400E-08,-3.59508E-02,-2.37805E+00
-7.6000E-08,-3.71227E-02,-2.35852E+00
-7.5600E-08,-3.94664E-02,-2.45617E+00
-7.5200E-08,-4.08336E-02,-2.43664E+00
-7.4800E-08,-4.27867E-02,-2.45617E+00
-7.4400E-08,-4.41539E-02,-2.49523E+00
-7.4000E-08,-4.45445E-02,-2.51477E+00
-7.3600E-08,-4.55211E-02,-2.33898E+00
-7.3200E-08,-4.55211E-02,-2.31945E+00
-7.2800E-08,-4.59117E-02,-2.45617E+00
-7.2400E-08,-4.68883E-02,-2.39758E+00
-7.2000E-08,-4.68883E-02,-2.39758E+00
-7.1600E-08,-4.80602E-02,-2.53430E+00
-7.1200E-08,-4.78648E-02,-2.51477E+00
-7.0800E-08,-4.76695E-02,-2.49523E+00
-7.0400E-08,-4.72789E-02,-2.53430E+00
-7.0000E-08,-4.78648E-02,-2.53430E+00
-6.9600E-08,-4.78648E-02,-2.51477E+00
-6.9200E-08,-4.76695E-02,-2.43664E+00
-6.8800E-08,-4.66930E-02,-2.47570E+00
-6.8400E-08,-4.64977E-02,-2.53430E+00
-6.8000E-08,-4.55211E-02,-2.47570E+00
-6.7600E-08,-4.43492E-02,-2.45617E+00
-6.7200E-08,-4.39586E-02,-2.43664E+00
-6.6800E-08,-4.29820E-02,-2.43664E+00
-6.6400E-08,-4.27867E-02,-2.49523E+00
-6.6000E-08,-4.33727E-02,-2.47570E+00
-6.5600E-08,-4.37633E-02,-2.41711E+00
-6.5200E-08,-4.51305E-02,-2.43664E+00
-6.4800E-08,-4.76695E-02,-2.41711E+00
-6.4400E-08,-4.90367E-02,-2.51477E+00
-6.4000E-08,-5.05992E-02,-2.45617E+00
-6.3600E-08,-5.31383E-02,-2.51477E+00
-6.3200E-08,-5.48961E-02,-2.51477E+00
-6.2800E-08,-5.64586E-02,-2.51477E+00
-6.2400E-08,-5.72398E-02,-2.49523E+00
-6.2000E-08,-5.91930E-02,-2.57336E+00
-6.1600E-08,-5.97789E-02,-2.47570E+00
-6.1200E-08,-6.05602E-02,-2.45617E+00
-6.0800E-08,-5.99742E-02,-2.45617E+00
-6.0400E-08,-6.09508E-02,-2.45617E+00
-6.0000E-08,-6.09508E-02,-2.49523E+00
-5.9600E-08,-6.13414E-02,-2.45617E+00
-5.9200E-08,-6.13414E-02,-2.53430E+00
-5.8800E-08,-6.13414E-02,-2.49523E+00
-5.8400E-08,-6.13414E-02,-2.45617E+00
-5.8000E-08,-6.05602E-02,-2.47570E+00
-5.7600E-08,-6.07555E-02,-2.47570E+00
-5.7200E-08,-5.95836E-02,-2.45617E+00
-5.6800E-08,-5.93883E-02,-2.43664E+00
-5.6400E-08,-5.95836E-02,-2.49523E+00
-5.6000E-08,-5.80211E-02,-2.45617E+00
-5.5600E-08,-5.74352E-02,-2.45617E+00
-5.5200E-08,-5.70445E-02,-2.43664E+00
-5.4800E-08,-5.62633E-02,-2.45617E+00
-5.4400E-08,-5.58727E-02,-2.37805E+00
-5.4000E-08,-5.50914E-02,-2.31945E+00
-5.3600E-08,-5.47008E-02,-2.47570E+00
-5.3200E-08,-5.45055E-02,-2.45617E+00
-5.2800E-08,-5.37242E-02,-2.39758E+00
-5.2400E-08,-5.37242E-02,-2.39758E+00
-5.2000E-08,-5.35289E-02,-2.45617E+00
-5.1600E-08,-5.27477E-02,-2.49523E+00
-5.1200E-08,-5.17711E-02,-2.41711E+00
-5.0800E-08,-5.13805E-02,-2.45617E+00
-5.0400E-08,-5.02086E-02,-2.37805E+00
-5.0000E-08,-5.00133E-02,-2.41711E+00
-4.9600E-08,-4.84508E-02,-2.33898E+00
-4.9200E-08,-4.84508E-02,-2.45617E+00
-4.8800E-08,-4.68883E-02,-2.45617E+00
-4.8400E-08,-4.51305E-02,-2.45617E+00
-4.8000E-08,-4.41539E-02,-2.39758E+00
-4.7600E-08,-4.33727E-02,-2.39758E+00
-4.7200E-08,-4.12242E-02,-2.53430E+00
-4.6800E-08,-4.04430E-02,-2.43664E+00
-4.6400E-08,-3.84898E-02,-2.43664E+00
-4.6000E-08,-3.75133E-02,-2.33898E+00
-4.5600E-08,-3.69273E-02,-2.49523E+00
-4.5200E-08,-3.47789E-02,-2.43664E+00
-4.4800E-08,-3.43883E-02,-2.41711E+00
-4.4400E-08,-3.34117E-02,-2.47570E+00
-4.4000E-08,-3.41930E-02,-2.35852E+00
-4.3600E-08,-3.34117E-02,-2.51477E+00
-4.3200E-08,-3.30211E-02,-2.45617E+00
-4.2800E-08,-3.39977E-02,-2.43664E+00
-4.2400E-08,-3.38023E-02,-2.47570E+00
-4.2000E-08,-3.41930E-02,-2.41711E+00
-4.1600E-08,-3.45836E-02,-2.45617E+00
-4.1200E-08,-3.43883E-02,-2.45617E+00
-4.0800E-08,-3.45836E-02,-2.51477E+00
-4.0400E-08,-3.55602E-02,-2.43664E+00
-4.0000E-08,-3.53648E-02,-2.39758E+00
-3.9600E-08,-3.59508E-02,-2.41711E+00
-3.9200E-08,-3.61461E-02,-2.37805E+00
-3.8800E-08,-3.51695E-02,-2.45617E+00
-3.8400E-08,-3.51695E-02,-2.45617E+00
-3.8000E-08,-3.51695E-02,-2.45617E+00
-3.7600E-08,-3.57555E-02,-2.43664E+00
-3.7200E-08,-3.57555E-02,-2.45617E+00
-3.6800E-08,-3.63414E-02,-2.43664E+00
-3.6400E-08,-3.69273E-02,-2.53430E+00
-3.6000E-08,-3.82945E-02,-2.51477E+00
-3.5600E-08,-3.77086E-02,-2.55383E+00
-3.5200E-08,-3.90758E-02,-2.43664E+00
-3.4800E-08,-3.90758E-02,-2.49523E+00
-3.4400E-08,-3.98570E-02,-2.49523E+00
-3.4000E-08,-4.00523E-02,-2.47570E+00
-3.3600E-08,-3.94664E-02,-2.51477E+00
-3.3200E-08,-3.88805E-02,-2.47570E+00
-3.2800E-08,-3.90758E-02,-2.43664E+00
-3.2400E-08,-3.75133E-02,-2.55383E+00
-3.2000E-08,-3.79039E-02,-2.53430E+00
-3.1600E-08,-3.67320E-02,-2.49523E+00
-3.1200E-08,-3.69273E-02,-2.47570E+00
-3.0800E-08,-3.59508E-02,-2.53430E+00
-3.0400E-08,-3.43883E-02,-2.45617E+00
-3.0000E-08,-3.49742E-02,-2.49523E+00
-2.9600E-08,-3.45836E-02,-2.55383E+00
-2.9200E-08,-3.30211E-02,-2.53430E+00
-2.8800E-08,-3.34117E-02,-2.39758E+00
-2.8400E-08,-3.20445E-02,-2.43664E+00
-2.8000E-08,-3.16539E-02,-2.51477E+00
-2.7600E-08,-3.12633E-02,-2.55383E+00
-2.7200E-08,-3.06773E-02,-2.49523E+00
-2.6800E-08,-3.18492E-02,-2.53430E+00
-2.6400E-08,-3.10680E-02,-2.49523E+00
-2.6000E-08,-3.16539E-02,-2.51477E+00
-2.5600E-08,-3.18492E-02,-2.41711E+00
-2.5200E-08,-3.28258E-02,-2.51477E+00
-2.4800E-08,-3.28258E-02,-2.47570E+00
-2.4400E-08,-3.34117E-02,-2.47570E+00
-2.4000E-08,-3.22398E-02,-2.45617E+00
-2.3600E-08,-3.24352E-02,-2.51477E+00
-2.3200E-08,-3.24352E-02,-2.45617E+00
-2.2800E-08,-3.39977E-02,-2.45617E+00
-2.2400E-08,-3.57555E-02,-2.41711E+00
-2.2000E-08,-3.69273E-02,-2.43664E+00
-2.1600E-08,-3.98570E-02,-2.51477E+00
-2.1200E-08,-4.35680E-02,-2.45617E+00
-2.0800E-08,-4.63023E-02,-2.43664E+00
-2.0400E-08,-5.05992E-02,-2.43664E+00
-2.0000E-08,-5.35289E-02,-2.47570E+00
-1.9600E-08,-5.58727E-02,-2.43664E+00
-1.9200E-08,-5.66539E-02,-2.51477E+00
-1.8800E-08,-5.86070E-02,-2.53430E+00
-1.8400E-08,-5.95836E-02,-2.47570E+00
-1.8000E-08,-6.01695E-02,-2.45617E+00
-1.7600E-08,-6.07555E-02,-2.45617E+00
-1.7200E-08,-6.07555E-02,-2.49523E+00
-1.6800E-08,-6.11461E-02,-2.45617E+00
-1.6400E-08,-6.13414E-02,-2.39758E+00
-1.6000E-08,-6.13414E-02,-2.45617E+00
-1.5600E-08,-6.09508E-02,-2.41711E+00
-1.5200E-08,-6.13414E-02,-2.51477E+00
-1.4800E-08,-6.03648E-02,-2.43664E+00
-1.4400E-08,-5.95836E-02,-2.47570E+00
-1.4000E-08,-5.89977E-02,-2.47570E+00
-1.3600E-08,-5.76305E-02,-2.53430E+00
-1.3200E-08,-5.58727E-02,-2.53430E+00
-1.2800E-08,-5.41148E-02,-2.41711E+00
-1.2400E-08,-5.33336E-02,-2.47570E+00
-1.2000E-08,-5.11852E-02,-2.45617E+00
-1.1600E-08,-5.00133E-02,-2.55383E+00
-1.1200E-08,-4.90367E-02,-2.37805E+00
-1.0800E-08,-4.82555E-02,-2.51477E+00
-1.0400E-08,-4.64977E-02,-2.45617E+00
-1.0000E-08,-4.61070E-02,-2.51477E+00
-9.6000E-09,-4.43492E-02,-2.41711E+00
-9.2000E-09,-4.23961E-02,-2.39758E+00
-8.8000E-09,-4.10289E-02,-2.41711E+00
-8.4000E-09,-3.98570E-02,-2.45617E+00
-8.0000E-09,-3.86852E-02,-2.35852E+00
-7.6000E-09,-3.69273E-02,-2.41711E+00
-7.2000E-09,-3.55602E-02,-2.45617E+00
-6.8000E-09,-3.38023E-02,-2.41711E+00
-6.4000E-09,-3.26305E-02,-2.39758E+00
-6.0000E-09,-3.14586E-02,-2.59289E+00
-5.6000E-09,-3.06773E-02,-2.49523E+00
-5.2000E-09,-3.04820E-02,-2.59289E+00
-4.8000E-09,-2.98961E-02,-2.37805E+00
-4.4000E-09,-2.98961E-02,-2.33898E+00
-4.0000E-09,-2.89195E-02,-2.24133E+00
-3.6000E-09,-2.87242E-02,-1.94836E+00
-3.2000E-09,-2.79430E-02,-1.55773E+00
-2.8000E-09,-2.71617E-02,-1.03039E+00
-2.4000E-09,-2.67711E-02,-5.22578E-01
-2.0000E-09,-2.63805E-02,8.28906E-02
-1.6000E-09,-2.48180E-02,8.64141E-01
-1.2000E-09,-2.57945E-02,1.48914E+00
-8.0000E-10,-2.55992E-02,2.13367E+00
-4.0000E-10,-2.61852E-02,2.60242E+00
1.2376E-21,-2.67711E-02,3.11023E+00
4.0000E-10,-2.89195E-02,3.34461E+00
8.0000E-10,-2.93102E-02,3.57898E+00
1.2000E-09,-3.18492E-02,3.79383E+00
1.6000E-09,-3.30211E-02,3.96961E+00
2.0000E-09,-3.51695E-02,4.02820E+00
2.4000E-09,-3.71227E-02,4.10633E+00
2.8000E-09,-3.77086E-02,4.10633E+00
3.2000E-09,-3.82945E-02,4.16492E+00
3.6000E-09,-3.90758E-02,4.28211E+00
4.0000E-09,-3.94664E-02,4.20398E+00
4.4000E-09,-4.00523E-02,4.16492E+00
4.8000E-09,-4.08336E-02,4.26258E+00
5.2000E-09,-4.14195E-02,4.20398E+00
5.6000E-09,-4.22008E-02,4.20398E+00
6.0000E-09,-4.41539E-02,4.14539E+00
6.4000E-09,-4.47398E-02,4.26258E+00
6.8000E-09,-4.64977E-02,4.28211E+00
7.2000E-09,-4.70836E-02,4.24305E+00
7.6000E-09,-4.86461E-02,4.20398E+00
8.0000E-09,-4.92320E-02,4.26258E+00
8.4000E-09,-5.00133E-02,4.20398E+00
8.8000E-09,-5.04039E-02,4.20398E+00
9.2000E-09,-5.07945E-02,4.12586E+00
9.6000E-09,-5.07945E-02,4.14539E+00
1.0000E-08,-5.05992E-02,4.10633E+00
1.0400E-08,-5.07945E-02,4.20398E+00
1.0800E-08,-5.21617E-02,4.22352E+00
1.1200E-08,-5.25523E-02,4.20398E+00
1.1600E-08,-5.37242E-02,4.24305E+00
1.2000E-08,-5.56773E-02,4.26258E+00
1.2400E-08,-5.64586E-02,4.20398E+00
1.2800E-08,-5.78258E-02,4.20398E+00
1.3200E-08,-5.95836E-02,4.22352E+00
1.3600E-08,-6.01695E-02,4.20398E+00
1.4000E-08,-6.09508E-02,4.16492E+00
1.4400E-08,-6.07555E-02,4.32117E+00
1.4800E-08,-6.13414E-02,4.24305E+00
1.5200E-08,-6.05602E-02,4.26258E+00
1.5600E-08,-6.07555E-02,4.24305E+00
1.6000E-08,-6.13414E-02,4.34070E+00
1.6400E-08,-6.15367E-02,4.34070E+00
1.6800E-08,-6.27086E-02,4.26258E+00
1.7200E-08,-6.30992E-02,4.16492E+00
1.7600E-08,-6.48570E-02,4.16492E+00
1.8000E-08,-6.64195E-02,4.22352E+00
1.8400E-08,-6.77867E-02,4.22352E+00
1.8800E-08,-6.93492E-02,4.20398E+00
1.9200E-08,-7.03258E-02,4.24305E+00
1.9600E-08,-7.16930E-02,4.20398E+00
2.0000E-08,-7.26695E-02,4.16492E+00
2.0400E-08,-7.32555E-02,4.18445E+00
2.0800E-08,-7.42320E-02,4.00867E+00
2.1200E-08,-7.54039E-02,3.93055E+00
2.1600E-08,-7.61852E-02,3.81336E+00
2.2000E-08,-7.69664E-02,3.53992E+00
2.2400E-08,-7.77477E-02,3.48133E+00
2.2800E-08,-7.81383E-02,3.20789E+00
2.3200E-08,-7.71617E-02,3.07117E+00
2.3600E-08,-7.75523E-02,2.85633E+00
2.4000E-08,-7.65758E-02,2.73914E+00
2.4400E-08,-7.63805E-02,2.70008E+00
2.4800E-08,-7.50133E-02,2.58289E+00
2.5200E-08,-7.32555E-02,2.52430E+00
2.5600E-08,-7.13023E-02,2.42664E+00
2.6000E-08,-7.05211E-02,2.30945E+00
2.6400E-08,-6.93492E-02,2.23133E+00
2.6800E-08,-6.85680E-02,2.17273E+00
2.7200E-08,-6.62242E-02,2.27039E+00
2.7600E-08,-6.46617E-02,2.27039E+00
2.8000E-08,-6.36852E-02,2.19227E+00
2.8400E-08,-6.23180E-02,2.21180E+00
2.8800E-08,-6.09508E-02,2.23133E+00
2.9200E-08,-5.88023E-02,2.19227E+00
2.9600E-08,-5.74352E-02,2.17273E+00
3.0000E-08,-5.47008E-02,2.15320E+00
3.0400E-08,-5.29430E-02,2.11414E+00
3.0800E-08,-5.13805E-02,2.09461E+00
3.1200E-08,-4.94273E-02,2.09461E+00
3.1600E-08,-4.72789E-02,2.05555E+00
3.2000E-08,-4.63023E-02,2.11414E+00
3.2400E-08,-4.43492E-02,2.03602E+00
3.2800E-08,-4.35680E-02,2.11414E+00
3.3200E-08,-4.18102E-02,2.09461E+00
3.3600E-08,-4.06383E-02,2.11414E+00
3.4000E-08,-3.94664E-02,2.03602E+00
3.4400E-08,-3.80992E-02,2.01648E+00
3.4800E-08,-3.63414E-02,2.07508E+00
3.5200E-08,-3.51695E-02,2.05555E+00
3.5600E-08,-3.36070E-02,2.05555E+00
3.6000E-08,-3.20445E-02,2.07508E+00
3.6400E-08,-3.14586E-02,2.11414E+00
3.6800E-08,-2.91148E-02,2.05555E+00
3.7200E-08,-2.81383E-02,2.05555E+00
3.7600E-08,-2.67711E-02,1.97742E+00
3.8000E-08,-2.55992E-02,2.01648E+00
3.8400E-08,-2.44273E-02,2.05555E+00
3.8800E-08,-2.34508E-02,2.05555E+00
3.9200E-08,-2.20836E-02,1.99695E+00
3.9600E-08,-2.13023E-02,1.97742E+00
4.0000E-08,-1.89586E-02,1.99695E+00
4.0400E-08,-1.87633E-02,2.01648E+00
4.0800E-08,-1.75914E-02,2.01648E+00
4.1200E-08,-1.66148E-02,1.95789E+00
4.1600E-08,-1.64195E-02,1.95789E+00
4.2000E-08,-1.48570E-02,1.97742E+00
4.2400E-08,-1.40758E-02,1.91883E+00
4.2800E-08,-1.38805E-02,1.97742E+00
4.3200E-08,-1.32945E-02,2.01648E+00
4.3600E-08,-1.32945E-02,2.03602E+00
4.4000E-08,-1.23180E-02,2.05555E+00
4.4400E-08,-1.13414E-02,2.05555E+00
4.4800E-08,-1.09508E-02,2.11414E+00
4.5200E-08,-9.97422E-03,2.09461E+00
4.5600E-08,-9.19297E-03,2.11414E+00
4.6000E-08,-8.99766E-03,2.17273E+00
4.6400E-08,-7.43516E-03,2.27039E+00
4.6800E-08,-8.02109E-03,2.28992E+00
4.7200E-08,-6.84922E-03,2.27039E+00
4.7600E-08,-7.63047E-03,2.34852E+00
4.8000E-08,-6.84922E-03,2.36805E+00
4.8400E-08,-6.45859E-03,2.46570E+00
4.8800E-08,-6.45859E-03,2.42664E+00
4.9200E-08,-6.84922E-03,2.48523E+00
4.9600E-08,-7.04453E-03,2.56336E+00
5.0000E-08,-7.82578E-03,2.48523E+00
5.0400E-08,-7.04453E-03,2.56336E+00
5.0800E-08,-7.43516E-03,2.60242E+00
5.1200E-08,-8.02109E-03,2.66102E+00
5.1600E-08,-7.82578E-03,2.66102E+00
5.2000E-08,-7.04453E-03,2.62195E+00
5.2400E-08,-7.23984E-03,2.60242E+00
5.2800E-08,-7.63047E-03,2.66102E+00
5.3200E-08,-7.63047E-03,2.62195E+00
5.3600E-08,-7.43516E-03,2.58289E+00
5.4000E-08,-7.82578E-03,2.62195E+00
5.4400E-08,-8.41172E-03,2.64148E+00
5.4800E-08,-8.60703E-03,2.66102E+00
5.5200E-08,-8.80234E-03,2.70008E+00
5.5600E-08,-9.19297E-03,2.66102E+00
5.6000E-08,-9.77891E-03,2.66102E+00
5.6400E-08,-1.03648E-02,2.62195E+00
5.6800E-08,-1.03648E-02,2.62195E+00
5.7200E-08,-1.05602E-02,2.66102E+00
5.7600E-08,-1.09508E-02,2.68055E+00
5.8000E-08,-1.05602E-02,2.66102E+00
5.8400E-08,-1.03648E-02,2.73914E+00
5.8800E-08,-1.09508E-02,2.70008E+00
5.9200E-08,-9.38828E-03,2.75867E+00
5.9600E-08,-9.77891E-03,2.70008E+00
6.0000E-08,-9.19297E-03,2.77820E+00
6.0400E-08,-8.99766E-03,2.77820E+00
6.0800E-08,-8.80234E-03,2.70008E+00
6.1200E-08,-8.60703E-03,2.81727E+00
6.1600E-08,-8.60703E-03,2.75867E+00
6.2000E-08,-8.02109E-03,2.68055E+00
6.2400E-08,-7.82578E-03,2.75867E+00
6.2800E-08,-7.82578E-03,2.81727E+00
6.3200E-08,-7.04453E-03,2.70008E+00
6.3600E-08,-6.26328E-03,2.71961E+00
6.4000E-08,-6.45859E-03,2.83680E+00
6.4400E-08,-6.26328E-03,2.75867E+00
6.4800E-08,-5.87266E-03,2.73914E+00
6.5200E-08,-5.09141E-03,2.64148E+00
6.5600E-08,-4.70078E-03,2.71961E+00
6.6000E-08,-4.11484E-03,2.75867E+00
6.6400E-08,-3.91953E-03,2.75867E+00
6.6800E-08,-3.72422E-03,2.75867E+00
6.7200E-08,-2.74766E-03,2.79773E+00
6.7600E-08,-2.74766E-03,2.77820E+00
6.8000E-08,-1.96641E-03,2.75867E+00
6.8400E-08,-1.57578E-03,2.71961E+00
6.8800E-08,-5.99219E-04,2.68055E+00
6.9200E-08,-1.77109E-03,2.66102E+00
6.9600E-08,-5.99219E-04,2.68055E+00
7.0000E-08,-5.99219E-04,2.64148E+00
7.0400E-08,-4.03906E-04,2.70008E+00
7.0800E-08,-9.89844E-04,2.66102E+00
7.1200E-08,-1.32813E-05,2.62195E+00
7.1600E-08,-4.03906E-04,2.60242E+00
7.2000E-08,3.77344E-04,2.68055E+00
7.2400E-08,-4.03906E-04,2.62195E+00
7.2800E-08,-2.08594E-04,2.62195E+00
7.3200E-08,-2.08594E-04,2.58289E+00
7.3600E-08,7.67969E-04,2.54383E+00
7.4000E-08,5.72656E-04,2.54383E+00
7.4400E-08,9.63281E-04,2.50477E+00
7.4800E-08,9.63281E-04,2.50477E+00
7.5200E-08,1.74453E-03,2.54383E+00
7.5600E-08,1.35391E-03,2.48523E+00
7.6000E-08,1.74453E-03,2.50477E+00
7.6400E-08,1.74453E-03,2.56336E+00
7.6800E-08,1.93984E-03,2.48523E+00
7.7200E-08,1.74453E-03,2.48523E+00
7.7600E-08,1.93984E-03,2.48523E+00
7.8000E-08,2.91641E-03,2.48523E+00
7.8400E-08,2.91641E-03,2.50477E+00
7.8800E-08,3.30703E-03,2.56336E+00
7.9200E-08,3.11172E-03,2.48523E+00
7.9600E-08,3.50234E-03,2.48523E+00
8.0000E-08,4.67422E-03,2.54383E+00
8.0400E-08,3.89297E-03,2.56336E+00
8.0800E-08,4.47891E-03,2.52430E+00
8.1200E-08,4.86953E-03,2.42664E+00
8.1600E-08,5.45547E-03,2.48523E+00
8.2000E-08,5.26016E-03,2.44617E+00
8.2400E-08,5.26016E-03,2.44617E+00
8.2800E-08,5.26016E-03,2.42664E+00
8.3200E-08,6.43203E-03,2.58289E+00
8.3600E-08,5.65078E-03,2.48523E+00
8.4000E-08,6.43203E-03,2.48523E+00
8.4400E-08,6.43203E-03,2.40711E+00
8.4800E-08,6.23672E-03,2.58289E+00
8.5200E-08,6.62734E-03,2.52430E+00
8.5600E-08,6.23672E-03,2.40711E+00
8.6000E-08,7.21328E-03,2.54383E+00
8.6400E-08,7.40859E-03,2.52430E+00
8.6800E-08,6.82266E-03,2.48523E+00
8.7200E-08,7.40859E-03,2.42664E+00
8.7600E-08,7.79922E-03,2.48523E+00
8.8000E-08,7.79922E-03,2.48523E+00
8.8400E-08,7.99453E-03,2.60242E+00
8.8800E-08,7.99453E-03,2.58289E+00
8.9200E-08,8.58047E-03,2.48523E+00
8.9600E-08,8.18984E-03,2.52430E+00
9.0000E-08,8.77578E-03,2.48523E+00
9.0400E-08,8.77578E-03,2.50477E+00
9.0800E-08,8.77578E-03,2.48523E+00
9.1200E-08,9.55703E-03,2.52430E+00
9.1600E-08,8.97109E-03,2.54383E+00
9.2000E-08,9.55703E-03,2.50477E+00
9.2400E-08,9.55703E-03,2.48523E+00
9.2800E-08,1.01430E-02,2.54383E+00
9.3200E-08,9.94766E-03,2.50477E+00
9.3600E-08,1.07289E-02,2.50477E+00
9.4000E-08,1.01430E-02,2.50477E+00
9.4400E-08,1.03383E-02,2.46570E+00
9.4800E-08,9.55703E-03,2.46570E+00
9.5200E-08,1.07289E-02,2.50477E+00
9.5600E-08,9.94766E-03,2.48523E+00
9.6000E-08,9.94766E-03,2.52430E+00
9.6400E-08,1.01430E-02,2.56336E+00
9.6800E-08,1.03383E-02,2.54383E+00
9.7200E-08,9.16641E-03,2.56336E+00
9.7600E-08,9.55703E-03,2.60242E+00
9.8000E-08,9.55703E-03,2.56336E+00
9.8400E-08,9.16641E-03,2.56336E+00
9.8800E-08,8.77578E-03,2.50477E+00
9.9200E-08,9.16641E-03,2.58289E+00
9.9600E-08,9.36172E-03,2.54383E+00
1.0000E-07,1.01430E-02,2.48523E+00
1.0040E-07,9.36172E-03,2.54383E+00
1.0080E-07,9.55703E-03,2.48523E+00
1.0120E-07,9.36172E-03,2.50477E+00
1.0160E-07,9.94766E-03,2.50477E+00
1.0200E-07,9.55703E-03,2.50477E+00
1.0240E-07,9.16641E-03,2.56336E+00
1.0280E-07,9.75234E-03,2.56336E+00
1.0320E-07,1.01430E-02,2.48523E+00
1.0360E-07,9.16641E-03,2.48523E+00
1.0400E-07,9.75234E-03,2.64148E+00
1.0440E-07,9.55703E-03,2.56336E+00
1.0480E-07,9.55703E-03,2.56336E+00
1.0520E-07,9.36172E-03,2.60242E+00
1.0560E-07,9.94766E-03,2.58289E+00
1.0600E-07,1.03383E-02,2.60242E+00
1.0640E-07,1.01430E-02,2.56336E+00
1.0680E-07,9.55703E-03,2.54383E+00
1.0720E-07,9.55703E-03,2.50477E+00
1.0760E-07,9.36172E-03,2.62195E+00
1.0800E-07,8.38516E-03,2.60242E+00
1.0840E-07,8.97109E-03,2.58289E+00
1.0880E-07,8.97109E-03,2.58289E+00
1.0920E-07,8.77578E-03,2.56336E+00
1.0960E-07,8.97109E-03,2.58289E+00
1.1000E-07,8.58047E-03,2.58289E+00
1.1040E-07,9.16641E-03,2.64148E+00
1.1080E-07,9.36172E-03,2.60242E+00
1.1120E-07,9.16641E-03,2.56336E+00
1.1160E-07,9.55703E-03,2.50477E+00
1.1200E-07,9.16641E-03,2.52430E+00
1.1240E-07,9.55703E-03,2.54383E+00
1.1280E-07,9.94766E-03,2.48523E+00
1.1320E-07,8.77578E-03,2.46570E+00
1.1360E-07,9.55703E-03,2.58289E+00
1.1400E-07,8.77578E-03,2.52430E+00
1.1440E-07,8.97109E-03,2.56336E+00
1.1480E-07,9.16641E-03,2.52430E+00
1.1520E-07,9.16641E-03,2.52430E+00
1.1560E-07,9.36172E-03,2.50477E+00
1.1600E-07,9.36172E-03,2.54383E+00
1.1640E-07,1.01430E-02,2.50477E+00
1.1680E-07,9.94766E-03,2.54383E+00
1.1720E-07,9.55703E-03,2.48523E+00
1.1760E-07,1.05336E-02,2.46570E+00
1.1800E-07,9.75234E-03,2.50477E+00
1.1840E-07,9.94766E-03,2.58289E+00
1.1880E-07,1.01430E-02,2.54383E+00
1.1920E-07,1.05336E-02,2.52430E+00
1.1960E-07,1.01430E-02,2.44617E+00
1.2000E-07,1.05336E-02,2.54383E+00
1.2040E-07,1.01430E-02,2.62195E+00
1.2080E-07,1.05336E-02,2.50477E+00
1.2120E-07,1.09242E-02,2.52430E+00
1.2160E-07,1.03383E-02,2.58289E+00
1.2200E-07,1.03383E-02,2.56336E+00
1.2240E-07,1.05336E-02,2.52430E+00
1.2280E-07,1.07289E-02,2.56336E+00
1.2320E-07,1.11195E-02,2.62195E+00
1.2360E-07,1.09242E-02,2.58289E+00
1.2400E-07,1.03383E-02,2.50477E+00
1.2440E-07,1.11195E-02,2.62195E+00
1.2480E-07,1.11195E-02,2.62195E+00
1.2520E-07,1.17055E-02,2.58289E+00
1.2560E-07,1.11195E-02,2.60242E+00
1.2600E-07,1.17055E-02,2.54383E+00
1.2640E-07,1.09242E-02,2.56336E+00
1.2680E-07,1.13148E-02,2.54383E+00
1.2720E-07,1.09242E-02,2.56336E+00
1.2760E-07,1.13148E-02,2.56336E+00
1.2800E-07,1.11195E-02,2.50477E+00
1.2840E-07,1.17055E-02,2.52430E+00
1.2880E-07,1.11195E-02,2.54383E+00
1.2920E-07,1.03383E-02,2.56336E+00
1.2960E-07,1.22914E-02,2.54383E+00
1.3000E-07,1.03383E-02,2.54383E+00
1.3040E-07,1.09242E-02,2.56336E+00
1.3080E-07,1.11195E-02,2.52430E+00
1.3120E-07,1.13148E-02,2.60242E+00
1.3160E-07,1.09242E-02,2.58289E+00
1.3200E-07,1.07289E-02,2.52430E+00
1.3240E-07,1.09242E-02,2.50477E+00
1.3280E-07,1.13148E-02,2.58289E+00
1.3320E-07,1.09242E-02,2.64148E+00
1.3360E-07,1.19008E-02,2.58289E+00
1.3400E-07,1.11195E-02,2.48523E+00
1.3440E-07,1.17055E-02,2.54383E+00
1.3480E-07,1.11195E-02,2.50477E+00
1.3520E-07,1.15102E-02,2.50477E+00
1.3560E-07,1.17055E-02,2.46570E+00
1.3600E-07,1.20961E-02,2.50477E+00
1.3640E-07,1.17055E-02,2.50477E+00
